,Video_Id,Video_Title,Comments,Label
615,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,I know I'm late to the usual which is sad but I have a theory of water is going to happen with my street and other things so in the last season of my street falling angels the villain says sir you're one of the three broken souls in the trailer for season 8 so it shows a star coming down that is to end the world but instead of ending the world They're sent to another world like in demos my guess is my street demos and Minecraft diaries all come together in one world to make the full broken soul of Irene/goddess,0
616,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,What happened to mac,0
617,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,"Who loves aphmau 
_",0
618,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,I Love aphmau,0
619,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,It was peaceful then sad then interesting then to uhhh um weird,0
620,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,it was a good video,0
621,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,Geez who died to make you king NAH EIN 'S SAVAGE,0
622,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,8 hour,0
623,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,I love you,0
624,W7mV0nacTBk,I DIED AS A PRINCESS in Minecraft!,Why have you been posting now a days late,0
625,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,2nd pin me pls,2
626,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,"This was the first comment, I'm from Brazil and I was on today's Live",2
627,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,2nd pin me pls,2
628,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,"This was the first comment, I'm from Brazil and I was on today's Live",2
629,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,2nd pin me pls,2
630,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,"This was the first comment, I'm from Brazil and I was on today's Live",2
631,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,2nd pin me pls,2
632,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,"This was the first comment, I'm from Brazil and I was on today's Live",2
633,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,2nd pin me pls,2
634,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,"This was the first comment, I'm from Brazil and I was on today's Live",2
635,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,2nd pin me pls,2
636,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,"This was the first comment, I'm from Brazil and I was on today's Live",2
637,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,2nd pin me pls,2
638,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,"This was the first comment, I'm from Brazil and I was on today's Live",2
639,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,2nd pin me pls,2
640,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,"This was the first comment, I'm from Brazil and I was on today's Live",2
641,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,2nd pin me pls,2
642,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,"This was the first comment, I'm from Brazil and I was on today's Live",2
643,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,2nd pin me pls,2
644,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,"This was the first comment, I'm from Brazil and I was on today's Live",2
645,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,2nd pin me pls,2
646,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,"This was the first comment, I'm from Brazil and I was on today's Live",2
647,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,2nd pin me pls,2
648,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,"This was the first comment, I'm from Brazil and I was on today's Live",0
649,sx3pdy1AOkE,#ad INSANE LEVELS ALL DAYYYY,2nd pin me pls,1
650,vzgDL5E9Ma4,Metaphor : ReFantazio,Kinda a boring video tbh didnt expect dunkey to even do a video on this game,0
651,vzgDL5E9Ma4,Metaphor : ReFantazio,Why was Dunkey having trouble with chicken wing? Wasn_ he *born* inside a chicken wing?,0
652,vzgDL5E9Ma4,Metaphor : ReFantazio,Donny Chead was my favorite actor in the movie steel guy with Bob down Jr.,0
653,vzgDL5E9Ma4,Metaphor : ReFantazio,Midtaphor & KSI are soulmate of playing people minds.,0
654,vzgDL5E9Ma4,Metaphor : ReFantazio,Are we still in more content phase ?,0
655,vzgDL5E9Ma4,Metaphor : ReFantazio,"Guys do NOT watch dunkey. He is adolf hitler himself. What acutally happend in ww2 is they took the painter and promised him to be safe as long as he makes a youtube channel revewing games, as well as making the fourth budokai tenkaichi game, which is the reason why the game took so long to make.",0
656,vzgDL5E9Ma4,Metaphor : ReFantazio,Omg voice acting can't be more generic than this!,0
657,vzgDL5E9Ma4,Metaphor : ReFantazio,That _hoop Dee doo lady was so freakin funny!!,0
658,vzgDL5E9Ma4,Metaphor : ReFantazio,"1:39 Um... actually since they used the word ""like,"" they should have called this game ""Simile"" instead of ""Metaphor"" _",0
659,vzgDL5E9Ma4,Metaphor : ReFantazio,"Mmmm, chicken",0
660,vzgDL5E9Ma4,Metaphor : ReFantazio,0:05 album when dunkey?,0
661,vzgDL5E9Ma4,Metaphor : ReFantazio,is this video supposed to be funny?,0
662,vzgDL5E9Ma4,Metaphor : ReFantazio,Right now we are in a golden age of Dunk and in five years we will reflect on this and miss it.,0
663,vzgDL5E9Ma4,Metaphor : ReFantazio,3:31 goated digimon reference,0
664,vzgDL5E9Ma4,Metaphor : ReFantazio,blood in those animated parts but no blood in-game - pretty shitty position. I hate when devs or publishers or both try to sit on two chairs at the same time- one for kiddies and one for adults.,0
665,vzgDL5E9Ma4,Metaphor : ReFantazio,These anime games are sadly blending into one generic looking game,0
666,vzgDL5E9Ma4,Metaphor : ReFantazio,"Damn, Dunkey, you're really desperate to buy that Nintendo Switch 2 Pro, you'll play anything for views.",0
667,vzgDL5E9Ma4,Metaphor : ReFantazio,i will die before i play a game like this,0
668,vzgDL5E9Ma4,Metaphor : ReFantazio,Dunkey is preparing for his kids college funds,0
669,vzgDL5E9Ma4,Metaphor : ReFantazio,Really upset that when you shake the fairy's hand you don't just fully grab her,0
670,vzgDL5E9Ma4,Metaphor : ReFantazio,I'm really tired of these shit vids,0
671,vzgDL5E9Ma4,Metaphor : ReFantazio,So brave of Atlus to put out the first ever Metaphor type game.,0
672,vzgDL5E9Ma4,Metaphor : ReFantazio,the art style is kinda decent. and then there's that chicken guy...,0
673,vzgDL5E9Ma4,Metaphor : ReFantazio,"""This game really makes you feel like it's Persona.""

- IGN probably",0
674,vzgDL5E9Ma4,Metaphor : ReFantazio,The whole point of this video was a metaphorical joke about Reggie at the end,0
675,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,Silent hill 2 pleaseee,0
676,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,"I highly suggest switching to the standard controls, I also was using classic at the beginning but things like switching characters and doing perceptions are 1000x easier on standard.",0
677,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,Loving the old school BT fightinggggg! Xenoverse never felt good.,0
678,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,1:30 change it in the settings by pressing start before the fight starts and give him max health,0
679,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,bro is better at combos than switching characters lmaooo,0
680,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,He was speaking facts about Super Vegito. Dude has Afterimage Strike for some reason which makes Base Vegito a good pick for DP battles.,0
681,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,You can skip that intro by holding down the pause button,0
682,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,I wish people had Xbox like it takes me 20 mins to find a game like wtf,0
683,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,"I think I found the way to swap characters. Press R3 and then L3 after (quickly). I've found pressing them both at the same time only brings up the emote menu, pressing R3 only brings up your transformations/fusions and pressing R3 and L3 right after brings up the different characters. Whether or not that's actually how you do it - it's what works for me.",0
684,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,If you fusion in battle instead of just using the already fused character it gives a stat boost,0
685,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,14:58 Picolo wirh the assist,0
686,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,"Glad ur having fun cause this special move bug is literally ruining matches for me.
Edit: 9:59 in the video u can see the bug",0
687,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,If you_e on standard controls it_ left of the d pad to switch.  For me at least it is. I hold left,0
688,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,1:29 press start to skip the intro for the searching for opponent spar,0
689,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,"Wait, Jev likes Z Broly? I feel like us Z Broly and GT fans are few and far between so we gotta stick together",0
690,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,I had that SAME ISSUE with trying to change chars but them menu wouldnt come up! I thought the rules were set to not allow it or some shit.,0
691,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,Ethelyn Throughway,0
692,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,Bro I stg I seen a tik tok of a mr Satan getting bodied just like tht after doin the special move n nothing happened _,0
693,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,Hey man you can still get a full health Gotenks if you switch off Trunks at about half health then play Goten to half and switch back to Trunks to fuse IF you transformed into super saiyan bc for some reason you can't fuse in ssj with Goten but u can with Trunks hope you see this,0
694,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,Silent Hill 2 bro,0
695,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,if the supers same button bug is happening then the switching to different characters bind will also be bugged,0
696,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,Much needed Jev rage,0
697,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,and that bug is when you play someone with standard controls was causing me to lose online not being able to use my skills so I switched to standard fuck it I wanna win,0
698,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,if u hold perception or the circle and triangle move auto counter when getting hit by a blast you can reflect it if you have 2 skill stocks,0
699,OgwYwzNpAA8,DRAGON BALL SPARKING ZERO RANKED is NOT serious at all,I_ on Xbox anyone know how to fix not being able to find a match?,0
700,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,15:52 how_ he vanish behind him like that without doing a counter,0
701,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,"Could you please do a Gogeta ssj4 video his ult does 28000 damage I think and if you want, love your videos so much and been loving sparking zero videos",0
702,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,You should check out metal cooler,0
703,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,He has downloaded,0
704,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,Can we get a dedicated Ribrianne video Mr. Fro ?,0
705,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,"""that trunks is awful by the way""

Hurt my soul",0
706,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,HELLO MONKEYS!,0
707,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,Ok I think Afros actually been waiting for this moment_IG DICK MODE. (Iykyk),0
708,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,The Ginyu force costs exactly 15 and theyre goated you gotta try it,0
709,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,___ the opening is crazy,0
710,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,HOW TF IS THIS MF FINDING MATCHESSSS!!!,0
711,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,blue hair Mon... you have no chance vs da GOLDEN Frieza!!!!!!,0
712,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,At the end when bro said _e scared he seen my movie I cried ___,0
713,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,why cant i get into a ranked game on xbox_,0
714,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,Need someone to share play me this game dawg___,0
715,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,I hope I can hack it cause there no rule book 4 teleporting lazer Guys https://youtu.be/6CrmPJ5l1-E?si=4hzAwxGg5G6n7V9r,0
716,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,100% win rate mean you had people ragequitting on you like 40% of the time?,0
717,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,no instigating shit but are you gonna run it with rdc on here?,0
718,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,To my p5 portal people; Does this game work fluently on there?,0
719,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,"17:23

a lot

heck i've gotten a wrist cramp",0
720,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,Afro just had a taste of the forbidden fruit with Gogeta at the end there.,0
721,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,It_ not that serious,0
722,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,personally i like single battles it avoids most of the dp battle cheese but once i reach Z rank or S1 i_l start my dp grind,0
723,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,What_ the song from senju_ intro called,0
724,MlWzc2v8UeE,100% Win Rate Golden Frieza In Dragon Ball Sparking Zero Ranked,"It's mad funny bc I was most excited to play SS4 Gogeta when I hop on the game. Guess what, I'm not gonna feel even a little sorry bc I've been waiting for this for 17 years _",0
725,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,What game is this? Can someone give me a name? Or tag me in its official thread. Thanks!,0
726,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,Why does gooby always steel johnny date,0
727,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,IS GIRL DEADPOOL IS DAISY? i dont know this is kinda familliar to daisy,0
728,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,I hate gooby I hate gooby I hate gooby!!!!!!!!!!!,0
729,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,I'm first not you I'm Johnny biggest fan ever how much I love Johnny 8484757481993848%so I'm first and his biggest fan ever and I always will be aye,0
730,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,Death pool song is my favorite song,0
731,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,Bro I hate gooby everytime Johnny gets a gf he always gets cool and steals her I hate him and Marty your not fat stop callin him that and daisy stop dating Chad date Johnny so dat gooby can't steal his GF and stop pulling pranks on Johnny or I'll unsubscribe              GOODBYE MY WAFFLECONES!!,0
732,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,i hate gooby sooo much because he stole the deadpool girl from johnny.,0
733,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,I hate girl Deadpool she's hitting gooby,0
734,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,juggernaut wait why does he sound like that you got this johnny fight him,0
735,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,-Marvin is fat-,0
736,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,Johnny I wish I can meat you in real life but I can_ __ I_ sorry johnny,0
737,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,I wish girl Deadpool was daisy_,0
738,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,Dead pool girl sounds like Daisy ___ no wonder she likes Johnny,0
739,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,johnny the rizzs,0
740,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,Jaylin.   Johnny.    JJ.    Leah.    Tylor.   Nooooooooooooooo ooo,0
741,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,Please kiss daisy i will give you 1m robux in the video,0
742,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,Deadpool is way better,0
743,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,You_e not welcome_,0
744,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,Na johnny does impossible____,0
745,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,Temple this reject johnny with gooby_,0
746,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,Girl deadpool being a simp before GTA 6,0
747,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,Johhny if u can_ make a new one just kick him out because ain_ u the one that made the Chanel u kick him if u do can make a part 2 if u see this,0
748,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,And wolverine died and the wolverine in wolverine and deadpool movie that's when the fake wolverine came did y'all know?,0
749,TtpjnurZWWk,GIRL DEADPOOL Has A Crush On Me...,Wolverine is old,0
750,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened","Every autumn stock up on honey, paracetamol, throat lozenges, and lemons. Warm water with honey and lemon in it as a drink is so soothing. And take some paracetamol caplets for any temperatures, aches etc. 
Very informative broadcast Ryan and Co.
There_ certainly some wild weather occurring worldwide in 2024 incl in the UK ___",0
751,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened",5:28:41 the tree in the middle frame looks like Godzilla eating a sandwich,0
752,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened",I know this is totally serious coverage but 2:12:13 YEEHAW JUNCTION,0
753,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened",My dad_ friends from where we are (Kansas) went down to Florida to help with the relief effort. They realized they were going to be stuck there to experience Milton come through. So now they can say they_e experienced Kansas tornadoes and a Florida hurricane. As far as I know they are safe.,0
754,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened",Sanford Lodge,0
755,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened","No gonna lie, you kept my anxiety under control. I was extremely worried for my friend who lives in Florida but by sharing facts and giving real time information you helped me stay grounded. Ultimately my friend was ok in their chosen evacuation location but it was scary for a time. Thank you again.",0
756,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened",Hope you (and your family!) are resting and healing Ryan!  You pushed it on that Milton livestream and this mama/grandma type was concerned about you though very grateful for the livestream. Have shared your links with SO many people! (Ps. suggestinf you change  your profile pic on YT to something like the one you have on X much more mature looking reflecting the serious meteorologist you are! ).,0
757,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened","Power is back, clean up begins. Thanks Ryan and Team!",0
758,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened",It_ strange how the hurricane images look like a evil skull,0
759,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened",5th night of GREEN BALL and yellow/green mini lightening strikes.quiet! What is it? 4 of us see it! By dyke and mote. No power lines close. So active tonight! What is it???,0
760,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened",Green ball lightening 5th nite in maple trees at edge of mote by dyke. Very active tonight! What is it???,0
761,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened",Everyone does see the face of the hurricane?,0
762,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened","Ive just found your channel, Im in the UK, but have family in Florida, Thank you for your calm coverage, Im sure this helped so many people when they needed it the most. Good calm information and not fear based reporting that helps no one.",0
763,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened",You livestream helped us a lot. Thank you all! __,0
764,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened","We just got power back on after 3 days without it. 仁 The community I live got flooded. _ I don_ live in a flood zone but my street got flooded, all lakes overflowed, my house was surrounded by water but it didn_ get flooded. A miracle! ____ The amount of rain was insane. Winds were also scary. I went through Irma, Ian, Helene but this one was terrifying. I_ glad and thankful to be alive __ Plant City, FL",0
765,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened","Very nice shout out to you and your team from Sandi Brock up in Canada_he showed a clip of your broadcast at the end of her video_raising your coverage and thorough explanations!
She has a large sheep farming channel~
_",0
766,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened","Everything's gonna be okay, eventually",0
767,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened","I was in Bradenton when Milton passed through, it was wild. When the eye came it was completely silent outside, then the back end came in and all hell broke loose again.",0
768,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened","Hello Ryan, have you signed a NDA??..._",0
769,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened","Ryan, thank you again for this stream, it kept me fully informed during Milton, I live in Sarasota just a couple miles S of landfall, appt. somehow survived, but I had evac'd to panhandle( wish I could have experienced it tho) Just wanted to say thank you and keep it going _.  Also wanted to confirm you were 100% right about the birds caught in the eye, friends dad who was here confirmed he heard em when eye came over, when he mentioned it I immediately thought of what you said, unbelievable, but yeh good call. Thanks again",0
770,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened",I watched you and Andy the evening  of Milton alerting citizens of all of the tornados. Shout out to the back up techs and chasers. Don't ever call yourself a nerd what you do is just as important as being on the street in a rescue suit. I'll send you a super thanks soon just moved _   Tyndall AFB area.,0
771,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened",m9st viewed live stream,0
772,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened","Hi Ryan, just wanted to ask everyone who was watching you live feed to please donate something to the Y'all Squad.  Come on people, let's do what we can to help Ryan's team help these people in the short term! I can only imagine what it must be like to not only lose everything you own, but your life will never be what it was before, even if your home can be rebuilt!  
May the Lord use us to help others during this tragedy!",0
773,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened","Ryan, my Dad learned a trick when we were kids and bringing home all the germs from school.  He gargled with warm salt water morning and night.  Once he started that he no longer came down with our colds, etc.  Also, wash your hands for 20 seconds before you eat or drink to kill those germs!  Feel better soon!",0
774,d-V_YnmER0Y,"Major Hurricane Milton Landfall, As It Happened",Ank you for your coverage I felt more at ease knowing you were keeping up informed.  Milton dropped over 23 inches of rain on my Tampa Bay area.  Everyone I know was nor harmed.  Building can be replaced ed.  It got very dark at lunch time before the Hurricane Milton hit us.,0
775,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,worst SNL ever!,0
776,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,"first after 4 years how is trump  not in jail?,   and after all the harm he has caused how can anyone support him? do they have a poor memory:?",0
777,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,This bs still comes on_,0
778,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,TRUMP2024 Defender of the people and the Constitution __ __,0
779,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,"Who the F made you put up that title on this video? Rebecca Blumenstein? Yep. I watched the video. No mention by either of them of ""Trump agrees..."" PFFFFFFTTTT NBC News.",0
780,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,People clapping that excitedly for raising a billion dollars for a political campaign is so fucking disgusting.,0
781,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,The way SNL never fails to kiss ass to the 1%.,0
782,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,That subway series Adams comment was an LFMAO moment.,0
783,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,"Re the Vance joke: That's exactly what Kavanaugh did at his hearing: ""Do you drink too much?"" ""Do YOU drink too much?"" Should have disqualified him right there.",0
784,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,I miss the days of random fake news a la Kevin Nealon & Norm MacDonald instead of just constant political jokes. It gets predictable and boring.,0
785,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,paid laughs,0
786,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,"Ok, the coat hanger got me!! Hilarious!",0
787,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,Oooh man!!  The coat hanger thing.  Good heavens.  Are we reduced to this?,0
788,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,"COLIN,, MIKE,, TELL MTG I SAID I'LL SELL HER MY WEATHER MACHINE AS SOON AS I'M DONE WITH MY EARTHQUAKE MACHINE IN MY BASEMENT...",0
789,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,We_e talked a lot about how the 2024 election might impact the markets... Has anyone made significant gains or losses in previous election years?,0
790,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,"A billion dollars to try and trick like 40,000 people into voting for someone is f*cking insane.",0
791,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,what about the black vote for legal Canbis its not just hippies please,0
792,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,"If Sara huckleberry sanders looks don't keep her humble. 
Nothing will.
Hopefully her mother likes her face.
But, that's a hard ask of her mom.",0
793,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,Trump with bangs just reminds me of former British Prime Minister Boris Johnson.,0
794,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,lol @ Trump talking over the rape whistles,0
795,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,Bring back Do Not Destroy!!!!,0
796,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,"Make all the jokes, but it's starting to look like 2015 again.... unfortunately.",0
797,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,That wasnt nice about the wissles just saying  someone  getting attacked  like that isnt funny certainly not for the person it happened to may be next time dont use things like that as jokes please ___.,0
798,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,these guys wouldnt have a show.. if they didnt constantly whine about trump,0
799,fYdS4n8cKzo,Weekend Update: Trump Agrees to Fox News Town Hall with All-Women Audience - SNL,Not funny,0
800,3gXLdl-aj_w,"Trump Farts on Stage, MAGA Nuts Push Insane Weather Lies & Mr. USA's Products Are Made in CHINA!",They take a boy and send back a girl? ___,0
